Id,GameId,GameSysname,ProviderId,Provider,ManufId,Manuf,TypeId,Type,Alias,CaptionEN,Category,Description,Credits,IsLive,IsMobile,IsJackpot,JackpotContr.,ProviderFee,IsBonusExcluded,UpdateMan,UpadateCaptionEN,UpadateCategory,UpdateCaption,UpdateMobile,UpdateType,UpdateBonusExcluded,
13287,13054,IF_9714,80,Iforium,53,Eyecon,12,NORMAL,IF_GetsTheWorm,Gets The Worm,Slot,Slots,100,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13287,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Gets The Worm' WHERE id =13287,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13287,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_GetsTheWorm' WHERE id =13287,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13287,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13287,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13287,
13288,13055,IF_9761,80,Iforium,53,Eyecon,3,MOBILE,IF_GetsTheWorm_Mobile,Gets The Worm,Slot,Slots,100,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13288,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Gets The Worm' WHERE id =13288,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13288,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_GetsTheWorm_Mobile' WHERE id =13288,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13288,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13288,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13288,
13289,13056,IF_9715,80,Iforium,53,Eyecon,12,NORMAL,IF_HappyBirthday,Happy Birthday,Slot,Slots,100,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13289,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Happy Birthday' WHERE id =13289,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13289,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_HappyBirthday' WHERE id =13289,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13289,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13289,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13289,
13290,13057,IF_9762,80,Iforium,53,Eyecon,3,MOBILE,IF_HappyBirthday_Mobile,Happy Birthday,Slot,Slots,100,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13290,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Happy Birthday' WHERE id =13290,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13290,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_HappyBirthday_Mobile' WHERE id =13290,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13290,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13290,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13290,
13291,13058,IF_9716,80,Iforium,53,Eyecon,12,NORMAL,IF_HauntedHallows,Haunted Hallows,Slot,Slots,150,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13291,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Haunted Hallows' WHERE id =13291,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13291,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_HauntedHallows' WHERE id =13291,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13291,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13291,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13291,
13292,13059,IF_9763,80,Iforium,53,Eyecon,3,MOBILE,IF_HauntedHallows_Mobile,Haunted Hallows,Slot,Slots,150,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13292,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Haunted Hallows' WHERE id =13292,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13292,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_HauntedHallows_Mobile' WHERE id =13292,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13292,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13292,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13292,
13293,13060,IF_11313,80,Iforium,53,Eyecon,12,NORMAL,IF_Heartburst,Heartburst,Slot,Slots,50,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13293,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Heartburst' WHERE id =13293,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13293,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_Heartburst' WHERE id =13293,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13293,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13293,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13293,
13294,13061,IF_11314,80,Iforium,53,Eyecon,3,MOBILE,IF_Heartburst_Mobile,Heartburst,Slot,Slots,50,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13294,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Heartburst' WHERE id =13294,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13294,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_Heartburst_Mobile' WHERE id =13294,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13294,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13294,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13294,
13295,13062,IF_10910,80,Iforium,53,Eyecon,12,NORMAL,IF_HoldTheSafe,Hold the Safe,Slot,Slots,50,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13295,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Hold the Safe' WHERE id =13295,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13295,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_HoldTheSafe' WHERE id =13295,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13295,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13295,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13295,
13296,13063,IF_10911,80,Iforium,53,Eyecon,3,MOBILE,IF_HoldTheSafe_Mobile,Hold the Safe,Slot,Slots,50,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13296,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Hold the Safe' WHERE id =13296,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13296,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_HoldTheSafe_Mobile' WHERE id =13296,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13296,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13296,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13296,
13297,13064,IF_9717,80,Iforium,53,Eyecon,12,NORMAL,IF_ImperialDestiny,Imperial Destiny,Slot,Slots,100,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13297,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Imperial Destiny' WHERE id =13297,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13297,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_ImperialDestiny' WHERE id =13297,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13297,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13297,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13297,
13298,13065,IF_9764,80,Iforium,53,Eyecon,3,MOBILE,IF_ImperialDestiny_Mobile,Imperial Destiny,Slot,Slots,100,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13298,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Imperial Destiny' WHERE id =13298,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13298,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_ImperialDestiny_Mobile' WHERE id =13298,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13298,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13298,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13298,
13299,13066,IF_9718,80,Iforium,53,Eyecon,12,NORMAL,IF_IrishLuck,Irish Luck,Slot,Slots,100,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13299,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Irish Luck' WHERE id =13299,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13299,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_IrishLuck' WHERE id =13299,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13299,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13299,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13299,
13300,13067,IF_9765,80,Iforium,53,Eyecon,3,MOBILE,IF_IrishLuck_Mobile,Irish Luck,Slot,Slots,100,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13300,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Irish Luck' WHERE id =13300,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13300,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_IrishLuck_Mobile' WHERE id =13300,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13300,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13300,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13300,
13301,13068,IF_9719,80,Iforium,53,Eyecon,12,NORMAL,IF_JurassicJuniors,Jurassic Juniors,Slot,Slots,100,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13301,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Jurassic Juniors' WHERE id =13301,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13301,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_JurassicJuniors' WHERE id =13301,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13301,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13301,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13301,
13302,13069,IF_9766,80,Iforium,53,Eyecon,3,MOBILE,IF_JurassicJuniors_Mobile,Jurassic Juniors,Slot,Slots,100,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13302,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Jurassic Juniors' WHERE id =13302,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13302,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_JurassicJuniors_Mobile' WHERE id =13302,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13302,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13302,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13302,
13303,13070,IF_9720,80,Iforium,53,Eyecon,12,NORMAL,IF_KingdomOfCash,Kingdom Of Cash,Slot,Slots,100,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13303,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Kingdom Of Cash' WHERE id =13303,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13303,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_KingdomOfCash' WHERE id =13303,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13303,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13303,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13303,
13304,13071,IF_9767,80,Iforium,53,Eyecon,3,MOBILE,IF_KingdomOfCash_Mobile,Kingdom Of Cash,Slot,Slots,100,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13304,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Kingdom Of Cash' WHERE id =13304,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13304,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_KingdomOfCash_Mobile' WHERE id =13304,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13304,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13304,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13304,
13305,13072,IF_9855,80,Iforium,53,Eyecon,12,NORMAL,IF_KissMeClover,Kiss Me Clover,Slot,Slots,100,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13305,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Kiss Me Clover' WHERE id =13305,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13305,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_KissMeClover' WHERE id =13305,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13305,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13305,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13305,
13306,13073,IF_9856,80,Iforium,53,Eyecon,3,MOBILE,IF_KissMeClover_Mobile,Kiss Me Clover,Slot,Slots,100,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13306,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Kiss Me Clover' WHERE id =13306,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13306,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_KissMeClover_Mobile' WHERE id =13306,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13306,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13306,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13306,
13307,13074,IF_9721,80,Iforium,53,Eyecon,12,NORMAL,IF_KittyPayout,Kitty Payout,Slot,Slots,100,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13307,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Kitty Payout' WHERE id =13307,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13307,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_KittyPayout' WHERE id =13307,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13307,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13307,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13307,
13308,13075,IF_9768,80,Iforium,53,Eyecon,3,MOBILE,IF_KittyPayout_Mobile,Kitty Payout,Slot,Slots,100,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13308,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Kitty Payout' WHERE id =13308,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13308,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_KittyPayout_Mobile' WHERE id =13308,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13308,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13308,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13308,
13309,13076,IF_11765,80,Iforium,53,Eyecon,12,NORMAL,IF_LegendOfThe5Ninjas,Legend of the 5 Ninjas,Slot,Slots,100,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13309,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Legend of the 5 Ninjas' WHERE id =13309,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13309,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_LegendOfThe5Ninjas' WHERE id =13309,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13309,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13309,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13309,
13310,13077,IF_11766,80,Iforium,53,Eyecon,3,MOBILE,IF_LegendOfThe5Ninjas_Mobile,Legend of the 5 Ninjas,Slot,Slots,100,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13310,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Legend of the 5 Ninjas' WHERE id =13310,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13310,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_LegendOfThe5Ninjas_Mobile' WHERE id =13310,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13310,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13310,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13310,
13311,13078,IF_9722,80,Iforium,53,Eyecon,12,NORMAL,IF_LostIsland,Lost Island,Slot,Slots,100,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13311,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Lost Island' WHERE id =13311,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13311,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_LostIsland' WHERE id =13311,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13311,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13311,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13311,
13312,13079,IF_9769,80,Iforium,53,Eyecon,3,MOBILE,IF_LostIsland_Mobile,Lost Island,Slot,Slots,100,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13312,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Lost Island' WHERE id =13312,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13312,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_LostIsland_Mobile' WHERE id =13312,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13312,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13312,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13312,
13313,13080,IF_9723,80,Iforium,53,Eyecon,12,NORMAL,IF_MoneyBunny,Money Bunny,Slot,Slots,150,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13313,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Money Bunny' WHERE id =13313,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13313,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_MoneyBunny' WHERE id =13313,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13313,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13313,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13313,
13314,13081,IF_9770,80,Iforium,53,Eyecon,3,MOBILE,IF_MoneyBunny_Mobile,Money Bunny,Slot,Slots,150,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13314,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Money Bunny' WHERE id =13314,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13314,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_MoneyBunny_Mobile' WHERE id =13314,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13314,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13314,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13314,
13315,13082,IF_9724,80,Iforium,53,Eyecon,12,NORMAL,IF_ParadiseReels,Paradise Reels,Slot,Slots,100,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13315,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Paradise Reels' WHERE id =13315,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13315,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_ParadiseReels' WHERE id =13315,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13315,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13315,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13315,
13316,13083,IF_9771,80,Iforium,53,Eyecon,3,MOBILE,IF_ParadiseReels_Mobile,Paradise Reels,Slot,Slots,100,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13316,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Paradise Reels' WHERE id =13316,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13316,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_ParadiseReels_Mobile' WHERE id =13316,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13316,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13316,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13316,
13317,13084,IF_9725,80,Iforium,53,Eyecon,12,NORMAL,IF_PastThePost,Past The Post,Slot,Slots,100,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13317,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Past The Post' WHERE id =13317,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13317,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_PastThePost' WHERE id =13317,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13317,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13317,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13317,
13318,13085,IF_9772,80,Iforium,53,Eyecon,3,MOBILE,IF_PastThePost_Mobile,Past The Post,Slot,Slots,100,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13318,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Past The Post' WHERE id =13318,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13318,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_PastThePost_Mobile' WHERE id =13318,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13318,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13318,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13318,
13319,13086,IF_9726,80,Iforium,53,Eyecon,12,NORMAL,IF_PiggyPayout,Piggy Payout,Slot,Slots,100,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13319,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Piggy Payout' WHERE id =13319,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13319,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_PiggyPayout' WHERE id =13319,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13319,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13319,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13319,
13320,13087,IF_9773,80,Iforium,53,Eyecon,3,MOBILE,IF_PiggyPayout_Mobile,Piggy Payout,Slot,Slots,100,0,1,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13320,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Piggy Payout' WHERE id =13320,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13320,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_PiggyPayout_Mobile' WHERE id =13320,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 1 WHERE id =13320,UPDATE [dbo].[UserCasinoGames] SET Type = 3 WHERE id =13320,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13320,
13321,13088,IF_9727,80,Iforium,53,Eyecon,12,NORMAL,IF_PuggyPayout,Puggy Payout,Slot,Slots,100,0,0,0,0,0.1,0,UPDATE [dbo].[UserCasinoGames] SET [Manufacturer] =53  WHERE id=13321,UPDATE [dbo].[UserCasinoGames] SET [CaptionEN] = 'Puggy Payout' WHERE id =13321,UPDATE [dbo].[UserCasinoGames] SET [Category] = 'Slot' WHERE id =13321,UPDATE [dbo].[UserCasinoGames] SET [Caption] = 'IF_PuggyPayout' WHERE id =13321,UPDATE [dbo].[UserCasinoGames] SET IsMobile = 0 WHERE id =13321,UPDATE [dbo].[UserCasinoGames] SET Type = 12 WHERE id =13321,UPDATE [dbo].[UserCasinoGames] SET IsBonusExcluded = 0 WHERE id =13321,
